SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
"ON02GH0302","2017-06-19 12:00","<","1.12","1.12","","4168","PG/L","CL2-PCB-10","CL2-BPC-10","P"
"ON02GH0302","2017-06-19 12:00"," ","31.8","","","4175","PG/L","CL2-PCB-11","CL2-BPC-11","P"
"ON02GH0302","2017-06-19 12:00"," ","6.04","","","4114","PG/L","CL2-PCB-4","CL2-BPC-4","P"
"ON02GH0302","2017-06-19 12:00","<","1.12","1.12","","4169","PG/L","CL2-PCB-9","CL2-BPC-9","P"
"ON02GH0302","2017-06-19 12:00"," ","1.83","","","4181","PG/L","CL3-PCB-16","CL3-BPC-16","P"
"ON02GH0302","2017-06-19 12:00"," ","3.96","","","4189","PG/L","CL3-PCB-21/33","CL3-BPC-21/33","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4184","PG/L","CL3-PCB-23","CL3-BPC-23","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4180","PG/L","CL3-PCB-24","CL3-BPC-24","P"
"ON02GH0302","2017-06-19 12:00"," ","0.774","","","4186","PG/L","CL3-PCB-25","CL3-BPC-25","P"
"ON02GH0302","2017-06-19 12:00"," ","1.72","","","4185","PG/L","CL3-PCB-26/29","CL3-BPC-26/29","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4179","PG/L","CL3-PCB-27","CL3-BPC-27","P"
"ON02GH0302","2017-06-19 12:00"," ","9.27","","","4188","PG/L","CL3-PCB-28/20","CL3-BPC-28/20","P"
"ON02GH0302","2017-06-19 12:00"," ","4.97","","","4177","PG/L","CL3-PCB-30/18","CL3-BPC-30/18","P"
"ON02GH0302","2017-06-19 12:00"," ","1.99","","","4182","PG/L","CL3-PCB-32","CL3-BPC-32","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4183","PG/L","CL3-PCB-34","CL3-BPC-34","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4194","PG/L","CL3-PCB-35","CL3-BPC-35","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4191","PG/L","CL3-PCB-36","CL3-BPC-36","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4193","PG/L","CL3-PCB-38","CL3-BPC-38","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4192","PG/L","CL3-PCB-39","CL3-BPC-39","P"
"ON02GH0302","2017-06-19 12:00"," ","4.51","","","4206","PG/L","CL4-PCB-41/40/71","CL4-BPC-41/40/71","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4200","PG/L","CL4-PCB-43","CL4-BPC-43","P"
"ON02GH0302","2017-06-19 12:00"," ","19.3","","","4203","PG/L","CL4-PCB-44/47/65","CL4-BPC-44/47/65","P"
"ON02GH0302","2017-06-19 12:00"," ","1.73","","","4202","PG/L","CL4-PCB-48","CL4-BPC-48","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4118","PG/L","CL4-PCB-54","CL4-BPC-54","P"
"ON02GH0302","2017-06-19 12:00"," ","2.41","","","4228","PG/L","CL4-PCB-56","CL4-BPC-56","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4210","PG/L","CL4-PCB-57","CL4-BPC-57","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4211","PG/L","CL4-PCB-58","CL4-BPC-58","P"
"ON02GH0302","2017-06-19 12:00"," ","0.659","","","4204","PG/L","CL4-PCB-59/62/75","CL4-BPC-59/62/75","P"
"ON02GH0302","2017-06-19 12:00"," ","1.16","","","4229","PG/L","CL4-PCB-60","CL4-BPC-60","P"
"ON02GH0302","2017-06-19 12:00"," ","10.8","","","4225","PG/L","CL4-PCB-61/70/74/76","CL4-BPC-61/70/74/76","P"
"ON02GH0302","2017-06-19 12:00"," ","3.62","","","4207","PG/L","CL4-PCB-64","CL4-BPC-64","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4212","PG/L","CL4-PCB-67","CL4-BPC-67","P"
"ON02GH0302","2017-06-19 12:00"," ","5.1","","","4201","PG/L","CL4-PCB-69/49","CL4-BPC-69/49","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4208","PG/L","CL4-PCB-72","CL4-BPC-72","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4199","PG/L","CL4-PCB-73","CL4-BPC-73","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4232","PG/L","CL4-PCB-78","CL4-BPC-78","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4231","PG/L","CL4-PCB-79","CL4-BPC-79","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4230","PG/L","CL4-PCB-80","CL4-BPC-80","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4121","PG/L","CL5-PCB-104","CL5-BPC-104","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4256","PG/L","CL5-PCB-106","CL5-BPC-106","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4253","PG/L","CL5-PCB-108/124","CL5-BPC-108/124","P"
"ON02GH0302","2017-06-19 12:00"," ","10.8","","","4248","PG/L","CL5-PCB-110/115","CL5-BPC-110/115","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4250","PG/L","CL5-PCB-111","CL5-BPC-111","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4244","PG/L","CL5-PCB-112","CL5-BPC-112","P"
"ON02GH0302","2017-06-19 12:00"," ","9.02","","","4242","PG/L","CL5-PCB-113/90/101","CL5-BPC-113/90/101","P"
"ON02GH0302","2017-06-19 12:00"," ","1.89","","","4247","PG/L","CL5-PCB-117/116/85","CL5-BPC-117/116/85","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4251","PG/L","CL5-PCB-120","CL5-BPC-120","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4240","PG/L","CL5-PCB-121","CL5-BPC-121","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4257","PG/L","CL5-PCB-122","CL5-BPC-122","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4258","PG/L","CL5-PCB-127","CL5-BPC-127","P"
"ON02GH0302","2017-06-19 12:00"," ","5.19","","","4243","PG/L","CL5-PCB-83/99","CL5-BPC-83/99","P"
"ON02GH0302","2017-06-19 12:00","<","0.783","0.783","","4239","PG/L","CL5-PCB-89","CL5-BPC-89","P"
"ON02GH0302","2017-06-19 12:00","<","0.852","0.852","","4235","PG/L","CL5-PCB-94","CL5-BPC-94","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4233","PG/L","CL5-PCB-96","CL5-BPC-96","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4272","PG/L","CL6-PCB-133","CL6-BPC-133","P"
"ON02GH0302","2017-06-19 12:00","<","0.636","0.636","","4267","PG/L","CL6-PCB-134/143","CL6-BPC-134/143","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4268","PG/L","CL6-PCB-139/140","CL6-BPC-139/140","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4270","PG/L","CL6-PCB-142","CL6-BPC-142","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4265","PG/L","CL6-PCB-144","CL6-BPC-144","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4262","PG/L","CL6-PCB-145","CL6-BPC-145","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4263","PG/L","CL6-PCB-148","CL6-BPC-148","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4260","PG/L","CL6-PCB-150","CL6-BPC-150","P"
"ON02GH0302","2017-06-19 12:00"," ","2.42","","","4264","PG/L","CL6-PCB-151/135/154","CL6-BPC-151/135/154","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4259","PG/L","CL6-PCB-152","CL6-BPC-152","P"
"ON02GH0302","2017-06-19 12:00"," ","4.7","","","4276","PG/L","CL6-PCB-153/168","CL6-BPC-153/168","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4127","PG/L","CL6-PCB-155","CL6-BPC-155","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4275","PG/L","CL6-PCB-161","CL6-BPC-161","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4285","PG/L","CL6-PCB-162","CL6-BPC-162","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4280","PG/L","CL6-PCB-164","CL6-BPC-164","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4273","PG/L","CL6-PCB-165","CL6-BPC-165","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4298","PG/L","CL7-PCB-171/173","CL7-BPC-171/173","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4297","PG/L","CL7-PCB-181","CL7-BPC-181","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4293","PG/L","CL7-PCB-182","CL7-BPC-182","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4294","PG/L","CL7-PCB-183/185","CL7-BPC-183/185","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4287","PG/L","CL7-PCB-184","CL7-BPC-184","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4289","PG/L","CL7-PCB-186","CL7-BPC-186","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4131","PG/L","CL7-PCB-188","CL7-BPC-188","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4300","PG/L","CL7-PCB-192","CL7-BPC-192","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4315","PG/L","CL8-PCB-196","CL8-BPC-196","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4313","PG/L","CL8-PCB-197/200","CL8-BPC-197/200","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4316","PG/L","CL8-PCB-203","CL8-BPC-203","P"
"ON02GH0302","2017-06-19 12:00"," ","0.094","0.002","0.002","107913","µG/L","COBALT TOTAL","COBALT TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","223.5","","","109027","µS/CM","CONDUCTANCE (FIELD)","CONDUCTANCE (TERRAIN)","P"
"ON02GH0302","2017-06-19 12:00"," ","0.61","0.05","0.05","107916","µG/L","COPPER  TOTAL","CUIVRE TOTAL","P"
"ON02GH0302","2017-06-19 12:00","<","0.0997","0.0997","","5197","NG/L","DELTA-HEXACHLOROCYCLOHEXANE (DELTA-HCH OR DELTA-BHC)","DELTA-HEXACHLOROCYCLOHEXANE (DELTA-HCH OU DELTA-BHC)","P"
"ON02GH0302","2017-06-19 12:00","<","0.0997","0.0997","","4909","NG/L","DIELDRIN","DIELDRINE","P"
"ON02GH0302","2017-06-19 12:00","<","0.0997","0.0997","","4912","NG/L","ENDOSULFAN SULPHATE","SULFATE D'ENDOSULFAN","P"
"ON02GH0302","2017-06-19 12:00","<","0.0997","0.0997","","4910","NG/L","ENDRIN","ENDRINE","P"
"ON02GH0302","2017-06-19 12:00","<","0.0997","0.0997","","4913","NG/L","ENDRIN ALDEHYDE","ENDRINE ALDÉHYDE","P"
"ON02GH0302","2017-06-19 12:00","<","0.0997","0.0997","","4914","NG/L","ENDRIN KETONE","ENDRINE CÉTONE","P"
"ON02GH0302","2017-06-19 12:00"," ","0.041","0.001","0.001","107918","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P"
"ON02GH0302","2017-06-19 12:00","<","0.0407","0.0407","","4874","NG/L","HEPTACHLOR","HEPTACHLOR","P"
"ON02GH0302","2017-06-19 12:00","<","0.0997","0.0997","","4907","NG/L","HEPTACHLOR EPOXIDE","ÉPOXYDE D'HEPTACHLORE","P"
"ON02GH0302","2017-06-19 12:00"," ","0.05","","","4870","NG/L","HEXACHLOROBENZENE","HEXACHLOROBENZÈNE","P"
"ON02GH0302","2017-06-19 12:00"," ","186","0.5","0.5","107917","µG/L","IRON TOTAL","FER TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","8.41","","","4236","PG/L","L5-PCB-95/100/93/102/98","L5-BPC-95/100/93/102/98","P"
"ON02GH0302","2017-06-19 12:00"," ","0.108","0.001","0.001","107919","µG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","0.199","0.005","0.005","107925","µG/L","LEAD TOTAL","PLOMB TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","1.55","0.01","0.01","107920","µG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","6.37","0.05","0.05","107921","µG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","4.76","0.03","0.03","109747","NG/L","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02GH0302","2017-06-19 12:00","<","0.0407","0.0407","","4888","NG/L","MIREX","MIREX","P"
"ON02GH0302","2017-06-19 12:00"," ","0.605","0.005","0.005","107922","µG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","0.62","0.02","0.02","107924","µG/L","NICKEL  TOTAL","NICKEL  TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","0.005","0.002","0.002","107923","µG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P"
"ON02GH0302","2017-06-19 12:00","<","0.0592","0.0592","","4884","NG/L","O,P'-DDD (MITOTANE) (2,4'-DDD)","O,P'-DDD (MITOTANE) (2,4'-DDD)","P"
"ON02GH0302","2017-06-19 12:00","<","0.0407","0.0407","","4882","NG/L","O,P'-DDE (2,4'-DDE)","O,P'-DDE (2,4'-DDE)","P"
"ON02GH0302","2017-06-19 12:00","<","0.143","0.143","","4886","NG/L","O,P'-DDT (2,4'-DDT)","O,P'-DDT (2,4'-DDT)","P"
"ON02GH0302","2017-06-19 12:00","<","0.216","0.216","","4811","NG/L","OCTYLPHENOL","OCTYLPHÉNOL","P"
"ON02GH0302","2017-06-19 12:00","<","0.0407","0.0407","","4876","NG/L","OXYCHLORDANE","OXYCHLORDANE","P"
"ON02GH0302","2017-06-19 12:00"," ","9.5","","","110002","MG/L","OXYGEN DISSOLVED","OXYGÈNE DISSOUS","P"
"ON02GH0302","2017-06-19 12:00"," ","106.6","","","110003","% SAT","OXYGEN DISSOLVED % SATURATION","OXYGÈNE DISSOUS % SATURATION","P"
"ON02GH0302","2017-06-19 12:00","<","0.0452","0.0452","","4883","NG/L","P,P'-DDE (4,4'-DDE)","P,P'-DDE (4,4'-DDE)","P"
"ON02GH0302","2017-06-19 12:00","<","0.177","0.177","","4887","NG/L","P,P'-DDT (4,4'-DDT)","P,P'-DDT (4,4'-DDT)","P"
"ON02GH0302","2017-06-19 12:00","<","0.0674","0.0674","","4885","NG/L","P,P'-DICHLORODIPHENYL DICHLOROETHANE (P,P'-DDD) OR 1,2-DIPHENYL TETRACHLOROETHANE (4,4'-DDD)","P,P'-DICHLORODIPHÉNYL DICHLOROÉTHANE (P,P'-DDD) OU 1,2-DIPHÉNYL TÉTRACHLOROÉTHANE (4,4'-DDD)","P"
"ON02GH0302","2017-06-19 12:00","<","0.199","0.199","","4915","NG/L","P,P'-METHOXYCHLOR (METHOXYCHLOR)","P,P'-MÉTHOXYCHLORE (MÉTHOXYCHLORE)","P"
"ON02GH0302","2017-06-19 12:00","<","0.705","0.705","","4234","PG/L","PCB 103","BPC 103","P"
"ON02GH0302","2017-06-19 12:00","<","0.627","0.627","","4307","PG/L","PCB 190","BPC 190","P"
"ON02GH0302","2017-06-19 12:00","<","1.24","1.24","","4172","PG/L","PCB 5","BPC 5","P"
"ON02GH0302","2017-06-19 12:00"," ","8.4","","","109026","PH","PH (FIELD)","PH (TERRAIN)","P"
"ON02GH0302","2017-06-19 12:00","<","0.001","0.001","0.001","107927","µG/L","PLATINUM TOTAL","PLATINE TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","739.2","","","5075","MM HG","PRESSURE (FIELD)","PRESSION (TERRAIN)","P"
"ON02GH0302","2017-06-19 12:00"," ","1.12","0.001","0.001","107928","µG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","0.11","","","5074","PPT","SALINITY (FIELD)","SALINITÉ (TERRAIN)","P"
"ON02GH0302","2017-06-19 12:00"," ","0.12","0.01","0.01","107930","µG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P"
"ON02GH0302","2017-06-19 12:00","<","0.001","0.001","0.001","107904","µG/L","SILVER TOTAL","ARGENT TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","109","0.05","0.05","107932","µG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","21","","","109028","DEG C","TEMPERATURE WATER (FIELD)","TEMPÉRATURE DE L'EAU (TERRAIN)","P"
"ON02GH0302","2017-06-19 12:00"," ","0.007","0.001","0.001","107934","µG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"ON02GH0302","2017-06-19 12:00","<","0.005","0.005","0.005","107931","µG/L","TIN TOTAL","ÉTAIN TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","2.19","0.05","0.05","107933","µG/L","TITANIUM TOTAL","TITANE TOTAL","P"
"ON02GH0302","2017-06-19 12:00","<","3.24","3.24","","4810","NG/L","TOTAL 4-NONYLPHENOL DIETHOXYLATES","4-N-NONYLPHÉNOLS-DIÉTHOXYLÉS TOTAUX","P"
"ON02GH0302","2017-06-19 12:00","<","2.89","2.89","","4809","NG/L","TOTAL 4-NONYLPHENOL MONOETHOXYLATES","4-N-NONYLPHÉNOLS-MONOÉTHOXYLÉS TOTAUX","P"
"ON02GH0302","2017-06-19 12:00"," ","43.4","","","4323","PG/L","TOTAL DICHLORO BIPHENYLS","DICHLOROBIPHÉNYLES TOTAUX","P"
"ON02GH0302","2017-06-19 12:00"," ","0.1456","","","5073","G/L","TOTAL DISSOLVED SOLIDS (FIELD)","SOLIDES DISSOUS TOTAUX (TERRAIN)","P"
"ON02GH0302","2017-06-19 12:00"," ","2.73","","","4328","PG/L","TOTAL HEPTACHLOROBIPHENYLS (PCB 170-193)","HEPTACHLOROBIPHÉNYLES TOTAUX (BPC 170-193)","P"
"ON02GH0302","2017-06-19 12:00"," ","9.24","","","4327","PG/L","TOTAL HEXACHLOROBIPHENYLS (PCB 128-169)","HEXACHLOROBIPHÉNYLES TOTAUX (BPC 128-169)","P"
"ON02GH0302","2017-06-19 12:00"," ","22.1","","","4322","PG/L","TOTAL MONOCHLORO BIPHENYLS","MONOCHLOROBIPHÉNYLES TOTAUX","P"
"ON02GH0302","2017-06-19 12:00"," ","229","","","4333","PG/L","TOTAL PCBS","BPC TOTAUX","P"
"ON02GH0302","2017-06-19 12:00"," ","44.6","","","4326","PG/L","TOTAL PENTACHLOROBIPHENYLS (PCB 82-127)","PENTACHLOROBIPHÉNYLES TOTAUX (BPC 82-127)","P"
"ON02GH0302","2017-06-19 12:00"," ","7.6","","","107251","MG/L","TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUE)","SOLIDES EN SUSPENSION TOTAUX (RÉSIDUS NON FILTRABLES)","P"
"ON02GH0302","2017-06-19 12:00"," ","66.9","","","4325","PG/L","TOTAL TETRACHLOROBIPHENYLS (PCB 40-81)","TÉTRACHLOROBIPHÉNYLES TOTAUX (BPC 40-81)","P"
"ON02GH0302","2017-06-19 12:00"," ","39.6","","","4324","PG/L","TOTAL TRICHLOROBIPHENYLS (PCB 16-39)","TRICHLOROBIPHÉNYLES TOTAUX (BPC 16-39)","P"
"ON02GH0302","2017-06-19 12:00"," ","0.012","0.001","0.001","107937","µG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","0.272","0.0005","0.0005","107935","µG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","0.43","0.01","0.01","107936","µG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","0.096","0.001","0.001","107938","µG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P"
"ON02GH0302","2017-06-19 12:00"," ","0.9","0.2","0.2","107939","µG/L","ZINC TOTAL","ZINC TOTAL","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4284","PG/L","1,2,3,4-TETRACHLORO-5-(3,5-DICHLOROPHENYL)BENZENE (PCB 159)","1,2,3,4-TÉTRACHLORO-5-(3,5-DICHLOROPHÉNYL)BENZÈNE (BPC 159)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4227","PG/L","1,2,3-TRICHLORO-4-(3-CHLOROPHENYL)BENZENE (PCB 55)","1,2,3-TRICHLORO-4-(3-CHLOROPHÉNYL)BENZÈNE (BPC 55)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4133","PG/L","1,2,4,5-TETRACHLORO-3-(2,3,5,6-TETRACHLOROPHENYL)BENZENE (PCB 202)","1,2,4,5-TÉTRACHLORO-3-(2,3,5,6-TÉTRACHLOROPHÉNYL)BENZÈNE (BPC 202)","P"
"ON02GH0302","2017-07-06 12:00"," ","3.4","","","4238","PG/L","1,2,4-TRICHLORO-3-(2,3-DICHLOROPHENYL)BENZENE (PCB 84)","1,2,4-TRICHLORO-3-(2,3-DICHLOROPHÉNYL)BENZÈNE (BPC 84)","P"
"ON02GH0302","2017-07-06 12:00"," ","2.5","","","4241","PG/L","1,2,5-TRICHLORO-3-(2,5-DICHLOROPHENYL)BENZENE (PCB 92)","1,2,5-TRICHLORO-3-(2,5-DICHLOROPHÉNYL)BENZÈNE (BPC 92)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4224","PG/L","1,2,5-TRICHLORO-3-(4-CHLOROPHENYL)BENZENE (PCB 63)","1,2,5-TRICHLORO-3-(4-CHLOROPHÉNYL)BENZÈNE (BPC 63)","P"
"ON02GH0302","2017-07-06 12:00"," ","3.48","","","4117","PG/L","1,2-DICHLORO-4-(4-CHLOROPHENYL)BENZENE (PCB 37)","1,2-DICHLORO-4-(4-CHLOROPHÉNYL)BENZÈNE (BPC 37)","P"
"ON02GH0302","2017-07-06 12:00"," ","1.57","","","4176","PG/L","1,2-DICHLORO-4-PHENYLBENZENE/1-CHLORO-4-(3-CHLOROPHENYL)BENZENE (PCB 12/13)","1,2-DICHLORO-4-PHÉNYLBENZÈNE/1-CHLORO-4-(3-CHLOROPHÉNYL)BENZÈNE (BPC 12/13)","P"
"ON02GH0302","2017-07-06 12:00"," ","1.09","","","4318","PG/L","2,2',3,3',4,4',5,5'-OCTACHLOROBIPHENYL (PCB 194)","2,2',3,3',4,4',5,5'-OCTACHLOROBIPHÉNYLE (BPC 194)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4317","PG/L","2,2,'3,3',4,4',5,6-OCTACHLOROBIPHENYL (PCB 195)","2,2,'3,3',4,4',5,6-OCTACHLOROBIPHÉNYLE (BPC 195)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4299","PG/L","2,2',3,3',4,5,5'-HEPTACHLOROBIPHENYL (PCB 172)","2,2',3,3',4,5,5'-HEPTACHLOROBIPHÉNYLE (BPC 172)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4308","PG/L","2,2',3,3',4,5',6,6'-OCTACHLOROBIPHENYL (PCB 201)","2,2',3,3',4,5',6,6'-OCTACHLOROBIPHÉNYLE (BPC 201)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4291","PG/L","2,2',3,3',4,5',6-HEPTACHLOROBIPHENYL (PCB 175)","2,2',3,3',4,5',6-HEPTACHLOROBIPHÉNYLE (BPC 175)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4296","PG/L","2,2',3,3',4,5',6'-HEPTACHLOROBIPHENYL (PCB 177)","2,2',3,3',4,5',6'-HEPTACHLOROBIPHÉNYLE (BPC 177)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4288","PG/L","2,2',3,3',4,6,6'-HEPTACHLOROBIPHENYL (PCB 176)","2,2',3,3',4,6,6'-HEPTACHLOROBIPHÉNYLE (BPC 176)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4269","PG/L","2,2',3,3',4,6-HEXACHLOROBIPHENYL (PCB 131)","2,2',3,3',4,6-HEXACHLOROBIPHÉNYLE (BPC 131)","P"
"ON02GH0302","2017-07-06 12:00"," ","3.03","","","4271","PG/L","2,2',3,3',4,6'-HEXACHLOROBIPHENYL (PCB 132)","2,2',3,3',4,6'-HEXACHLOROBIPHÉNYLE (BPC 132)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4290","PG/L","2,2',3,3',5,5',6-HEPTACHLOROBIPHENYL (PCB 178)","2,2',3,3',5,5',6-HEPTACHLOROBIPHÉNYLE (BPC 178)","P"
"ON02GH0302","2017-07-06 12:00"," ","1.19","","","4261","PG/L","2,2',3,3',6,6'-HEXACHLOROBIPHENYL (PCB 136)","2,2',3,3',6,6'-HEXACHLOROBIPHÉNYLE (BPC 136)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4309","PG/L","2,2',3,4,4',5,6,6'-OCTACHLOROBIPHENYL (PCB 204)","2,2',3,4,4',5,6,6'-OCTACHLOROBIPHÉNYLE (BPC 204)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4279","PG/L","2,2',3,4,4',5-HEXACHLOROBIPHENYL (PCB 137)","2,2',3,4,4',5-HEXACHLOROBIPHÉNYLE (BPC 137)","P"
"ON02GH0302","2017-07-06 12:00"," ","2.2","","","4292","PG/L","2,2',3,4',5,5',6-HEPTACHLOROBIPHENYL (PCB 187)","2,2',3,4',5,5',6-HEPTACHLOROBIPHÉNYLE (PCB 187)","P"
"ON02GH0302","2017-07-06 12:00"," ","17.7","","","4198","PG/L","2,2',5,5'-TETRACHLOROBIPHENYL (PCB 52)","2,2',5,5'-TÉTRACHLOROBIPHÉNYLE (BPC 52)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4134","PG/L","2,3,3',4,4',5,5',6-OCTACHLOROBIPHENYL (PCB 205)","2,3,3',4,4',5,5',6-OCTACHLOROBIPHÉNYLE (BPC 205)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4132","PG/L","2,3,3',4,4',5,5'-HEPTACHLOROBIPHENYL (PCB 189)","2,3,3',4,4',5,5'-HEPTACHLOROBIPHÉNYLE (BPC 189)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4305","PG/L","2,3,3',4,4',5',6-HEPTACHLOROBIPHENYL (PCB 191)","2,3,3',4,4',5',6-HEPTACHLOROBIPHÉNYLE (BPC 191)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4282","PG/L","2,3,3',4,4',6-HEXACHLOROBIPHENYL (PCB 158)","2,3,3',4,4',6-HEXACHLOROBIPHÉNYLE (BPC 158)","P"
"ON02GH0302","2017-07-06 12:00","<","0.632","0.632","","4255","PG/L","2,3,3',4',5-PENTACHLOROBIPHENYL (PCB 107)","2,3,3',4',5-PENTACHLOROBIPHÉNYLE (BPC 107)","P"
